Date;JourDeLaSemaine;ZoneAnalyse;Age;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-06-21;Mercredi;Zone FIMU;>65;Touriste Français;11 jours;Periode normale;2225
2017-06-21;Mercredi;Zone FIMU;>65;Touriste Français;12 jours;Periode normale;1749
2017-06-21;Mercredi;Zone FIMU;>65;Touriste Français;13 jours;Periode normale;9710
2017-06-21;Mercredi;Zone FIMU;>65;Touriste Français;14 jours;Periode normale;6249
2017-06-22;Jeudi;Zone FIMU;18-24;Resident;01 jours;Periode normale;2490
2017-06-22;Jeudi;Zone FIMU;18-24;Resident;02 jours;Periode normale;2661
2017-06-22;Jeudi;Zone FIMU;18-24;Resident;03 jours;Periode normale;421
2017-06-22;Jeudi;Zone FIMU;18-24;Resident;04 jours;Periode normale;9328
2017-06-22;Jeudi;Zone FIMU;18-24;Resident;05 jours;Periode normale;7505
2017-06-22;Jeudi;Zone FIMU;18-24;Resident;06 jours;Periode normale;7266
2017-06-22;Jeudi;Zone FIMU;18-24;Resident;07 jours;Periode normale;2143
2017-06-22;Jeudi;Zone FIMU;18-24;Resident;08 jours;Periode normale;7037
2017-06-22;Jeudi;Zone FIMU;18-24;Resident;09 jours;Periode normale;6866
2017-06-22;Jeudi;Zone FIMU;18-24;Resident;10 jours;Periode normale;7645
2017-06-22;Jeudi;Zone FIMU;18-24;Resident;11 jours;Periode normale;5083
2017-06-22;Jeudi;Zone FIMU;18-24;Resident;12 jours;Periode normale;8344
2017-06-22;Jeudi;Zone FIMU;18-24;Resident;13 jours;Periode normale;7969
2017-06-22;Jeudi;Zone FIMU;18-24;Resident;14 jours;Periode normale;2690
2017-06-22;Jeudi;Zone FIMU;18-24;Touriste Français;01 jours;Periode normale;6926
2017-06-22;Jeudi;Zone FIMU;18-24;Touriste Français;02 jours;Periode normale;2519
2017-06-22;Jeudi;Zone FIMU;18-24;Touriste Français;03 jours;Periode normale;9756
2017-06-22;Jeudi;Zone FIMU;18-24;Touriste Français;04 jours;Periode normale;8872
2017-06-22;Jeudi;Zone FIMU;18-24;Touriste Français;05 jours;Periode normale;1426
2017-06-22;Jeudi;Zone FIMU;18-24;Touriste Français;06 jours;Periode normale;8820
2017-06-22;Jeudi;Zone FIMU;18-24;Touriste Français;07 jours;Periode normale;6404
2017-06-22;Jeudi;Zone FIMU;18-24;Touriste Français;08 jours;Periode normale;5395
2017-06-22;Jeudi;Zone FIMU;18-24;Touriste Français;09 jours;Periode normale;8314
2017-06-22;Jeudi;Zone FIMU;18-24;Touriste Français;10 jours;Periode normale;1599
2017-06-22;Jeudi;Zone FIMU;18-24;Touriste Français;11 jours;Periode normale;3734
2017-06-22;Jeudi;Zone FIMU;18-24;Touriste Français;12 jours;Periode normale;4015
2017-06-22;Jeudi;Zone FIMU;18-24;Touriste Français;13 jours;Periode normale;9650
2017-06-22;Jeudi;Zone FIMU;18-24;Touriste Français;14 jours;Periode normale;3464
2017-06-22;Jeudi;Zone FIMU;25-34;Resident;01 jours;Periode normale;3380
2017-06-22;Jeudi;Zone FIMU;25-34;Resident;02 jours;Periode normale;6703
2017-06-22;Jeudi;Zone FIMU;25-34;Resident;03 jours;Periode normale;4726
2017-06-22;Jeudi;Zone FIMU;25-34;Resident;04 jours;Periode normale;630
2017-06-22;Jeudi;Zone FIMU;25-34;Resident;05 jours;Periode normale;8636
2017-06-22;Jeudi;Zone FIMU;25-34;Resident;06 jours;Periode normale;7273
2017-06-22;Jeudi;Zone FIMU;25-34;Resident;07 jours;Periode normale;244
2017-06-22;Jeudi;Zone FIMU;25-34;Resident;08 jours;Periode normale;3464
2017-06-22;Jeudi;Zone FIMU;25-34;Resident;09 jours;Periode normale;2065
2017-06-22;Jeudi;Zone FIMU;25-34;Resident;10 jours;Periode normale;2604
2017-06-22;Jeudi;Zone FIMU;25-34;Resident;11 jours;Periode normale;4509
2017-06-22;Jeudi;Zone FIMU;25-34;Resident;12 jours;Periode normale;2588
2017-06-22;Jeudi;Zone FIMU;25-34;Resident;13 jours;Periode normale;5059
2017-06-22;Jeudi;Zone FIMU;25-34;Resident;14 jours;Periode normale;868
2017-06-22;Jeudi;Zone FIMU;25-34;Touriste Français;01 jours;Periode normale;6550
2017-06-22;Jeudi;Zone FIMU;25-34;Touriste Français;02 jours;Periode normale;9609
2017-06-22;Jeudi;Zone FIMU;25-34;Touriste Français;03 jours;Periode normale;5963
2017-06-22;Jeudi;Zone FIMU;25-34;Touriste Français;04 jours;Periode normale;1728
2017-06-22;Jeudi;Zone FIMU;25-34;Touriste Français;05 jours;Periode normale;959
2017-06-22;Jeudi;Zone FIMU;25-34;Touriste Français;06 jours;Periode normale;8437
2017-06-22;Jeudi;Zone FIMU;25-34;Touriste Français;07 jours;Periode normale;3009
2017-06-22;Jeudi;Zone FIMU;25-34;Touriste Français;08 jours;Periode normale;125
2017-06-22;Jeudi;Zone FIMU;25-34;Touriste Français;09 jours;Periode normale;9774
2017-06-22;Jeudi;Zone FIMU;25-34;Touriste Français;10 jours;Periode normale;7183
2017-06-22;Jeudi;Zone FIMU;25-34;Touriste Français;11 jours;Periode normale;5477
2017-06-22;Jeudi;Zone FIMU;25-34;Touriste Français;12 jours;Periode normale;7659
2017-06-22;Jeudi;Zone FIMU;25-34;Touriste Français;13 jours;Periode normale;1579
2017-06-22;Jeudi;Zone FIMU;25-34;Touriste Français;14 jours;Periode normale;666
2017-06-22;Jeudi;Zone FIMU;35-44;Resident;01 jours;Periode normale;8441
2017-06-22;Jeudi;Zone FIMU;35-44;Resident;02 jours;Periode normale;5594
2017-06-22;Jeudi;Zone FIMU;35-44;Resident;03 jours;Periode normale;2632
2017-06-22;Jeudi;Zone FIMU;35-44;Resident;04 jours;Periode normale;2401
2017-06-22;Jeudi;Zone FIMU;35-44;Resident;05 jours;Periode normale;3171
2017-06-22;Jeudi;Zone FIMU;35-44;Resident;06 jours;Periode normale;5959
2017-06-22;Jeudi;Zone FIMU;35-44;Resident;07 jours;Periode normale;4371
2017-06-22;Jeudi;Zone FIMU;35-44;Resident;08 jours;Periode normale;5263
2017-06-22;Jeudi;Zone FIMU;35-44;Resident;09 jours;Periode normale;6130
2017-06-22;Jeudi;Zone FIMU;35-44;Resident;10 jours;Periode normale;5958
2017-06-22;Jeudi;Zone FIMU;35-44;Resident;11 jours;Periode normale;8408
2017-06-22;Jeudi;Zone FIMU;35-44;Resident;12 jours;Periode normale;9453
2017-06-22;Jeudi;Zone FIMU;35-44;Resident;13 jours;Periode normale;2620
2017-06-22;Jeudi;Zone FIMU;35-44;Resident;14 jours;Periode normale;1170
2017-06-22;Jeudi;Zone FIMU;35-44;Touriste Français;01 jours;Periode normale;310
2017-06-22;Jeudi;Zone FIMU;35-44;Touriste Français;02 jours;Periode normale;6635
2017-06-22;Jeudi;Zone FIMU;35-44;Touriste Français;03 jours;Periode normale;8465
2017-06-22;Jeudi;Zone FIMU;35-44;Touriste Français;04 jours;Periode normale;6138
2017-06-22;Jeudi;Zone FIMU;35-44;Touriste Français;05 jours;Periode normale;9868
2017-06-22;Jeudi;Zone FIMU;35-44;Touriste Français;06 jours;Periode normale;4984
2017-06-22;Jeudi;Zone FIMU;35-44;Touriste Français;07 jours;Periode normale;5765
2017-06-22;Jeudi;Zone FIMU;35-44;Touriste Français;08 jours;Periode normale;1127
2017-06-22;Jeudi;Zone FIMU;35-44;Touriste Français;09 jours;Periode normale;9521
2017-06-22;Jeudi;Zone FIMU;35-44;Touriste Français;10 jours;Periode normale;8199
2017-06-22;Jeudi;Zone FIMU;35-44;Touriste Français;11 jours;Periode normale;9332
2017-06-22;Jeudi;Zone FIMU;35-44;Touriste Français;12 jours;Periode normale;3559
2017-06-22;Jeudi;Zone FIMU;35-44;Touriste Français;13 jours;Periode normale;3230
2017-06-22;Jeudi;Zone FIMU;35-44;Touriste Français;14 jours;Periode normale;4349
2017-06-22;Jeudi;Zone FIMU;45-54;Resident;01 jours;Periode normale;6808
2017-06-22;Jeudi;Zone FIMU;45-54;Resident;02 jours;Periode normale;6385
2017-06-22;Jeudi;Zone FIMU;45-54;Resident;03 jours;Periode normale;3135
2017-06-22;Jeudi;Zone FIMU;45-54;Resident;04 jours;Periode normale;5769
2017-06-22;Jeudi;Zone FIMU;45-54;Resident;05 jours;Periode normale;7443
2017-06-22;Jeudi;Zone FIMU;45-54;Resident;06 jours;Periode normale;8170
2017-06-22;Jeudi;Zone FIMU;45-54;Resident;07 jours;Periode normale;521
2017-06-22;Jeudi;Zone FIMU;45-54;Resident;08 jours;Periode normale;4698
2017-06-22;Jeudi;Zone FIMU;45-54;Resident;09 jours;Periode normale;2212
2017-06-22;Jeudi;Zone FIMU;45-54;Resident;10 jours;Periode normale;8253
2017-06-22;Jeudi;Zone FIMU;45-54;Resident;11 jours;Periode normale;3365
2017-06-22;Jeudi;Zone FIMU;45-54;Resident;12 jours;Periode normale;2367
2017-06-22;Jeudi;Zone FIMU;45-54;Resident;13 jours;Periode normale;2976
2017-06-22;Jeudi;Zone FIMU;45-54;Resident;14 jours;Periode normale;8821
2017-06-22;Jeudi;Zone FIMU;45-54;Touriste Français;01 jours;Periode normale;1946
2017-06-22;Jeudi;Zone FIMU;45-54;Touriste Français;02 jours;Periode normale;1290
2017-06-22;Jeudi;Zone FIMU;45-54;Touriste Français;03 jours;Periode normale;5631
2017-06-22;Jeudi;Zone FIMU;45-54;Touriste Français;04 jours;Periode normale;5412
2017-06-22;Jeudi;Zone FIMU;45-54;Touriste Français;05 jours;Periode normale;198
2017-06-22;Jeudi;Zone FIMU;45-54;Touriste Français;06 jours;Periode normale;446
2017-06-22;Jeudi;Zone FIMU;45-54;Touriste Français;07 jours;Periode normale;412
2017-06-22;Jeudi;Zone FIMU;45-54;Touriste Français;08 jours;Periode normale;9400
2017-06-22;Jeudi;Zone FIMU;45-54;Touriste Français;09 jours;Periode normale;5810
2017-06-22;Jeudi;Zone FIMU;45-54;Touriste Français;10 jours;Periode normale;4100
2017-06-22;Jeudi;Zone FIMU;45-54;Touriste Français;11 jours;Periode normale;241
2017-06-22;Jeudi;Zone FIMU;45-54;Touriste Français;12 jours;Periode normale;7255
2017-06-22;Jeudi;Zone FIMU;45-54;Touriste Français;13 jours;Periode normale;6503
2017-06-22;Jeudi;Zone FIMU;45-54;Touriste Français;14 jours;Periode normale;786
2017-06-22;Jeudi;Zone FIMU;55-64;Resident;01 jours;Periode normale;1952
2017-06-22;Jeudi;Zone FIMU;55-64;Resident;02 jours;Periode normale;4921
2017-06-22;Jeudi;Zone FIMU;55-64;Resident;03 jours;Periode normale;7064
2017-06-22;Jeudi;Zone FIMU;55-64;Resident;04 jours;Periode normale;4791
2017-06-22;Jeudi;Zone FIMU;55-64;Resident;05 jours;Periode normale;5011
2017-06-22;Jeudi;Zone FIMU;55-64;Resident;06 jours;Periode normale;4929
2017-06-22;Jeudi;Zone FIMU;55-64;Resident;07 jours;Periode normale;3585
2017-06-22;Jeudi;Zone FIMU;55-64;Resident;08 jours;Periode normale;5650
2017-06-22;Jeudi;Zone FIMU;55-64;Resident;09 jours;Periode normale;6448
2017-06-22;Jeudi;Zone FIMU;55-64;Resident;10 jours;Periode normale;4893
2017-06-22;Jeudi;Zone FIMU;55-64;Resident;11 jours;Periode normale;9005
2017-06-22;Jeudi;Zone FIMU;55-64;Resident;12 jours;Periode normale;1019
2017-06-22;Jeudi;Zone FIMU;55-64;Resident;13 jours;Periode normale;690
2017-06-22;Jeudi;Zone FIMU;55-64;Resident;14 jours;Periode normale;5913
2017-06-22;Jeudi;Zone FIMU;55-64;Touriste Français;01 jours;Periode normale;7669
2017-06-22;Jeudi;Zone FIMU;55-64;Touriste Français;02 jours;Periode normale;8585
2017-06-22;Jeudi;Zone FIMU;55-64;Touriste Français;03 jours;Periode normale;4734
2017-06-22;Jeudi;Zone FIMU;55-64;Touriste Français;04 jours;Periode normale;8412
2017-06-22;Jeudi;Zone FIMU;55-64;Touriste Français;05 jours;Periode normale;781
2017-06-22;Jeudi;Zone FIMU;55-64;Touriste Français;06 jours;Periode normale;4587
2017-06-22;Jeudi;Zone FIMU;55-64;Touriste Français;07 jours;Periode normale;6651
2017-06-22;Jeudi;Zone FIMU;55-64;Touriste Français;08 jours;Periode normale;9074
2017-06-22;Jeudi;Zone FIMU;55-64;Touriste Français;09 jours;Periode normale;8975
2017-06-22;Jeudi;Zone FIMU;55-64;Touriste Français;10 jours;Periode normale;3302
2017-06-22;Jeudi;Zone FIMU;55-64;Touriste Français;11 jours;Periode normale;7508
2017-06-22;Jeudi;Zone FIMU;55-64;Touriste Français;12 jours;Periode normale;7212
2017-06-22;Jeudi;Zone FIMU;55-64;Touriste Français;13 jours;Periode normale;8294
2017-06-22;Jeudi;Zone FIMU;55-64;Touriste Français;14 jours;Periode normale;5319
2017-06-22;Jeudi;Zone FIMU;<18;Resident;01 jours;Periode normale;9830
2017-06-22;Jeudi;Zone FIMU;<18;Resident;02 jours;Periode normale;5492
2017-06-22;Jeudi;Zone FIMU;<18;Resident;03 jours;Periode normale;9781
2017-06-22;Jeudi;Zone FIMU;<18;Resident;04 jours;Periode normale;7503
2017-06-22;Jeudi;Zone FIMU;<18;Resident;05 jours;Periode normale;844
2017-06-22;Jeudi;Zone FIMU;<18;Resident;06 jours;Periode normale;4051
2017-06-22;Jeudi;Zone FIMU;<18;Resident;07 jours;Periode normale;8248
2017-06-22;Jeudi;Zone FIMU;<18;Resident;08 jours;Periode normale;962
2017-06-22;Jeudi;Zone FIMU;<18;Resident;09 jours;Periode normale;28
2017-06-22;Jeudi;Zone FIMU;<18;Resident;10 jours;Periode normale;1609
2017-06-22;Jeudi;Zone FIMU;<18;Resident;11 jours;Periode normale;8477
2017-06-22;Jeudi;Zone FIMU;<18;Resident;12 jours;Periode normale;2191
2017-06-22;Jeudi;Zone FIMU;<18;Resident;13 jours;Periode normale;7080
2017-06-22;Jeudi;Zone FIMU;<18;Resident;14 jours;Periode normale;8706
2017-06-22;Jeudi;Zone FIMU;<18;Touriste Français;01 jours;Periode normale;9061
2017-06-22;Jeudi;Zone FIMU;<18;Touriste Français;02 jours;Periode normale;3427
2017-06-22;Jeudi;Zone FIMU;<18;Touriste Français;03 jours;Periode normale;7072
2017-06-22;Jeudi;Zone FIMU;<18;Touriste Français;04 jours;Periode normale;8132
2017-06-22;Jeudi;Zone FIMU;<18;Touriste Français;05 jours;Periode normale;3324
2017-06-22;Jeudi;Zone FIMU;<18;Touriste Français;06 jours;Periode normale;6406
2017-06-22;Jeudi;Zone FIMU;<18;Touriste Français;07 jours;Periode normale;588
2017-06-22;Jeudi;Zone FIMU;<18;Touriste Français;08 jours;Periode normale;6609
2017-06-22;Jeudi;Zone FIMU;<18;Touriste Français;09 jours;Periode normale;4309
2017-06-22;Jeudi;Zone FIMU;<18;Touriste Français;10 jours;Periode normale;3310
2017-06-22;Jeudi;Zone FIMU;<18;Touriste Français;11 jours;Periode normale;1164
2017-06-22;Jeudi;Zone FIMU;<18;Touriste Français;12 jours;Periode normale;9010
2017-06-22;Jeudi;Zone FIMU;<18;Touriste Français;13 jours;Periode normale;3613
2017-06-22;Jeudi;Zone FIMU;<18;Touriste Français;14 jours;Periode normale;5909
2017-06-22;Jeudi;Zone FIMU;>65;Resident;01 jours;Periode normale;8189
2017-06-22;Jeudi;Zone FIMU;>65;Resident;02 jours;Periode normale;9715
2017-06-22;Jeudi;Zone FIMU;>65;Resident;03 jours;Periode normale;8012
2017-06-22;Jeudi;Zone FIMU;>65;Resident;04 jours;Periode normale;4667
2017-06-22;Jeudi;Zone FIMU;>65;Resident;05 jours;Periode normale;9152
2017-06-22;Jeudi;Zone FIMU;>65;Resident;06 jours;Periode normale;7596
2017-06-22;Jeudi;Zone FIMU;>65;Resident;07 jours;Periode normale;1606
2017-06-22;Jeudi;Zone FIMU;>65;Resident;08 jours;Periode normale;5388
2017-06-22;Jeudi;Zone FIMU;>65;Resident;09 jours;Periode normale;5099
2017-06-22;Jeudi;Zone FIMU;>65;Resident;10 jours;Periode normale;1370
2017-06-22;Jeudi;Zone FIMU;>65;Resident;11 jours;Periode normale;7247
2017-06-22;Jeudi;Zone FIMU;>65;Resident;12 jours;Periode normale;4719
2017-06-22;Jeudi;Zone FIMU;>65;Resident;13 jours;Periode normale;6305
2017-06-22;Jeudi;Zone FIMU;>65;Resident;14 jours;Periode normale;8534
2017-06-22;Jeudi;Zone FIMU;>65;Touriste Français;01 jours;Periode normale;3787
2017-06-22;Jeudi;Zone FIMU;>65;Touriste Français;02 jours;Periode normale;3100
2017-06-22;Jeudi;Zone FIMU;>65;Touriste Français;03 jours;Periode normale;8304
2017-06-22;Jeudi;Zone FIMU;>65;Touriste Français;04 jours;Periode normale;1886
2017-06-22;Jeudi;Zone FIMU;>65;Touriste Français;05 jours;Periode normale;1441
2017-06-22;Jeudi;Zone FIMU;>65;Touriste Français;06 jours;Periode normale;9938
2017-06-22;Jeudi;Zone FIMU;>65;Touriste Français;07 jours;Periode normale;9674
2017-06-22;Jeudi;Zone FIMU;>65;Touriste Français;08 jours;Periode normale;8645
2017-06-22;Jeudi;Zone FIMU;>65;Touriste Français;09 jours;Periode normale;4347
2017-06-22;Jeudi;Zone FIMU;>65;Touriste Français;10 jours;Periode normale;71
2017-06-22;Jeudi;Zone FIMU;>65;Touriste Français;11 jours;Periode normale;1668
2017-06-22;Jeudi;Zone FIMU;>65;Touriste Français;12 jours;Periode normale;3720
2017-06-22;Jeudi;Zone FIMU;>65;Touriste Français;13 jours;Periode normale;4640
2017-06-22;Jeudi;Zone FIMU;>65;Touriste Français;14 jours;Periode normale;9066
2017-06-23;Vendredi;Zone FIMU;18-24;Resident;01 jours;Periode normale;6473
2017-06-23;Vendredi;Zone FIMU;18-24;Resident;02 jours;Periode normale;8756
2017-06-23;Vendredi;Zone FIMU;18-24;Resident;03 jours;Periode normale;4897
2017-06-23;Vendredi;Zone FIMU;18-24;Resident;04 jours;Periode normale;3570
2017-06-23;Vendredi;Zone FIMU;18-24;Resident;05 jours;Periode normale;9609
2017-06-23;Vendredi;Zone FIMU;18-24;Resident;06 jours;Periode normale;8582
2017-06-23;Vendredi;Zone FIMU;18-24;Resident;07 jours;Periode normale;2555
2017-06-23;Vendredi;Zone FIMU;18-24;Resident;08 jours;Periode normale;5298
2017-06-23;Vendredi;Zone FIMU;18-24;Resident;09 jours;Periode normale;8901
2017-06-23;Vendredi;Zone FIMU;18-24;Resident;10 jours;Periode normale;9045
2017-06-23;Vendredi;Zone FIMU;18-24;Resident;11 jours;Periode normale;8704
2017-06-23;Vendredi;Zone FIMU;18-24;Resident;12 jours;Periode normale;861
2017-06-23;Vendredi;Zone FIMU;18-24;Resident;13 jours;Periode normale;985
2017-06-23;Vendredi;Zone FIMU;18-24;Resident;14 jours;Periode normale;6149
2017-06-23;Vendredi;Zone FIMU;18-24;Touriste Français;01 jours;Periode normale;2343
2017-06-23;Vendredi;Zone FIMU;18-24;Touriste Français;02 jours;Periode normale;4451
2017-06-23;Vendredi;Zone FIMU;18-24;Touriste Français;03 jours;Periode normale;8579
2017-06-23;Vendredi;Zone FIMU;18-24;Touriste Français;04 jours;Periode normale;1399
2017-06-23;Vendredi;Zone FIMU;18-24;Touriste Français;05 jours;Periode normale;9810
2017-06-23;Vendredi;Zone FIMU;18-24;Touriste Français;06 jours;Periode normale;6560
2017-06-23;Vendredi;Zone FIMU;18-24;Touriste Français;07 jours;Periode normale;2856
2017-06-23;Vendredi;Zone FIMU;18-24;Touriste Français;08 jours;Periode normale;4907
2017-06-23;Vendredi;Zone FIMU;18-24;Touriste Français;09 jours;Periode normale;8455
2017-06-23;Vendredi;Zone FIMU;18-24;Touriste Français;10 jours;Periode normale;554
2017-06-23;Vendredi;Zone FIMU;18-24;Touriste Français;11 jours;Periode normale;145
2017-06-23;Vendredi;Zone FIMU;18-24;Touriste Français;12 jours;Periode normale;5085
2017-06-23;Vendredi;Zone FIMU;18-24;Touriste Français;13 jours;Periode normale;1786
2017-06-23;Vendredi;Zone FIMU;18-24;Touriste Français;14 jours;Periode normale;6080
2017-06-23;Vendredi;Zone FIMU;25-34;Resident;01 jours;Periode normale;4086
2017-06-23;Vendredi;Zone FIMU;25-34;Resident;02 jours;Periode normale;205
2017-06-23;Vendredi;Zone FIMU;25-34;Resident;03 jours;Periode normale;5924
2017-06-23;Vendredi;Zone FIMU;25-34;Resident;04 jours;Periode normale;2872
2017-06-23;Vendredi;Zone FIMU;25-34;Resident;05 jours;Periode normale;9722
2017-06-23;Vendredi;Zone FIMU;25-34;Resident;06 jours;Periode normale;5703
2017-06-23;Vendredi;Zone FIMU;25-34;Resident;07 jours;Periode normale;3237
2017-06-23;Vendredi;Zone FIMU;25-34;Resident;08 jours;Periode normale;5963
2017-06-23;Vendredi;Zone FIMU;25-34;Resident;09 jours;Periode normale;5486
2017-06-23;Vendredi;Zone FIMU;25-34;Resident;10 jours;Periode normale;9155
2017-06-23;Vendredi;Zone FIMU;25-34;Resident;11 jours;Periode normale;2861
2017-06-23;Vendredi;Zone FIMU;25-34;Resident;12 jours;Periode normale;7677
2017-06-23;Vendredi;Zone FIMU;25-34;Resident;13 jours;Periode normale;6163
2017-06-23;Vendredi;Zone FIMU;25-34;Resident;14 jours;Periode normale;5370
2017-06-23;Vendredi;Zone FIMU;25-34;Touriste Français;01 jours;Periode normale;4393
2017-06-23;Vendredi;Zone FIMU;25-34;Touriste Français;02 jours;Periode normale;5479
2017-06-23;Vendredi;Zone FIMU;25-34;Touriste Français;03 jours;Periode normale;2624
2017-06-23;Vendredi;Zone FIMU;25-34;Touriste Français;04 jours;Periode normale;670
2017-06-23;Vendredi;Zone FIMU;25-34;Touriste Français;05 jours;Periode normale;2029
2017-06-23;Vendredi;Zone FIMU;25-34;Touriste Français;06 jours;Periode normale;4295
2017-06-23;Vendredi;Zone FIMU;25-34;Touriste Français;07 jours;Periode normale;2896
2017-06-23;Vendredi;Zone FIMU;25-34;Touriste Français;08 jours;Periode normale;1720
2017-06-23;Vendredi;Zone FIMU;25-34;Touriste Français;09 jours;Periode normale;9148
2017-06-23;Vendredi;Zone FIMU;25-34;Touriste Français;10 jours;Periode normale;2861
2017-06-23;Vendredi;Zone FIMU;25-34;Touriste Français;11 jours;Periode normale;1314
2017-06-23;Vendredi;Zone FIMU;25-34;Touriste Français;12 jours;Periode normale;7315
2017-06-23;Vendredi;Zone FIMU;25-34;Touriste Français;13 jours;Periode normale;3486
2017-06-23;Vendredi;Zone FIMU;25-34;Touriste Français;14 jours;Periode normale;9621
2017-06-23;Vendredi;Zone FIMU;35-44;Resident;01 jours;Periode normale;4438
2017-06-23;Vendredi;Zone FIMU;35-44;Resident;02 jours;Periode normale;9947
2017-06-23;Vendredi;Zone FIMU;35-44;Resident;03 jours;Periode normale;2096
2017-06-23;Vendredi;Zone FIMU;35-44;Resident;04 jours;Periode normale;3145
2017-06-23;Vendredi;Zone FIMU;35-44;Resident;05 jours;Periode normale;3697
