Date;JourDeLaSemaine;Heure;ZoneAnalyse;Presence30Min;CategorieVisiteurs;TypeDeJour;Volume
2017-06-17;Samedi;09:30:00;Zone FIMU;Present;Resident;Periode normale;2305
2017-06-17;Samedi;09:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1272
2017-06-17;Samedi;10:00:00;Zone FIMU;Present;Resident;Periode normale;6262
2017-06-17;Samedi;10:00:00;Zone FIMU;Present;Touriste Français;Periode normale;264
2017-06-17;Samedi;10:30:00;Zone FIMU;Present;Resident;Periode normale;4208
2017-06-17;Samedi;10:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;6376
2017-06-17;Samedi;10:30:00;Zone FIMU;Present;Touriste Français;Periode normale;377
2017-06-17;Samedi;11:00:00;Zone FIMU;Present;Resident;Periode normale;211
2017-06-17;Samedi;11:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;9868
2017-06-17;Samedi;11:00:00;Zone FIMU;Present;Touriste Français;Periode normale;7881
2017-06-17;Samedi;11:30:00;Zone FIMU;Present;Resident;Periode normale;9288
2017-06-17;Samedi;11:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;373
2017-06-17;Samedi;11:30:00;Zone FIMU;Present;Touriste Français;Periode normale;5332
2017-06-17;Samedi;12:00:00;Zone FIMU;Present;Resident;Periode normale;9791
2017-06-17;Samedi;12:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;2263
2017-06-17;Samedi;12:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1982
2017-06-17;Samedi;12:30:00;Zone FIMU;Present;Resident;Periode normale;9630
2017-06-17;Samedi;12:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;6885
2017-06-17;Samedi;12:30:00;Zone FIMU;Present;Touriste Français;Periode normale;8464
2017-06-17;Samedi;13:00:00;Zone FIMU;Present;Resident;Periode normale;4305
2017-06-17;Samedi;13:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2732
2017-06-17;Samedi;13:30:00;Zone FIMU;Present;Resident;Periode normale;5026
2017-06-17;Samedi;13:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;1628
2017-06-17;Samedi;13:30:00;Zone FIMU;Present;Touriste Français;Periode normale;6103
2017-06-17;Samedi;14:00:00;Zone FIMU;Present;Resident;Periode normale;6560
2017-06-17;Samedi;14:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1401
2017-06-17;Samedi;14:30:00;Zone FIMU;Present;Resident;Periode normale;2171
2017-06-17;Samedi;14:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;3958
2017-06-17;Samedi;14:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2066
2017-06-17;Samedi;15:00:00;Zone FIMU;Present;Resident;Periode normale;7414
2017-06-17;Samedi;15:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3451
2017-06-17;Samedi;15:30:00;Zone FIMU;Present;Resident;Periode normale;4590
2017-06-17;Samedi;15:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;4398
2017-06-17;Samedi;15:30:00;Zone FIMU;Present;Touriste Français;Periode normale;434
2017-06-17;Samedi;16:00:00;Zone FIMU;Present;Resident;Periode normale;6601
2017-06-17;Samedi;16:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;5836
2017-06-17;Samedi;16:00:00;Zone FIMU;Present;Touriste Français;Periode normale;9930
2017-06-17;Samedi;16:30:00;Zone FIMU;Present;Resident;Periode normale;8523
2017-06-17;Samedi;16:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;1200
2017-06-17;Samedi;16:30:00;Zone FIMU;Present;Touriste Français;Periode normale;7310
2017-06-17;Samedi;17:00:00;Zone FIMU;Present;Resident;Periode normale;8592
2017-06-17;Samedi;17:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;6018
2017-06-17;Samedi;17:00:00;Zone FIMU;Present;Touriste Français;Periode normale;567
2017-06-17;Samedi;17:30:00;Zone FIMU;Present;Resident;Periode normale;738
2017-06-17;Samedi;17:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3591
2017-06-17;Samedi;18:00:00;Zone FIMU;Present;Resident;Periode normale;9799
2017-06-17;Samedi;18:00:00;Zone FIMU;Present;Touriste Français;Periode normale;931
2017-06-17;Samedi;18:30:00;Zone FIMU;Present;Resident;Periode normale;5433
2017-06-17;Samedi;18:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;614
2017-06-17;Samedi;18:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1899
2017-06-17;Samedi;19:00:00;Zone FIMU;Present;Resident;Periode normale;1704
2017-06-17;Samedi;19:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1377
2017-06-17;Samedi;19:30:00;Zone FIMU;Present;Resident;Periode normale;4813
2017-06-17;Samedi;19:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;2297
2017-06-17;Samedi;19:30:00;Zone FIMU;Present;Touriste Français;Periode normale;8936
2017-06-17;Samedi;20:00:00;Zone FIMU;Present;Resident;Periode normale;9400
2017-06-17;Samedi;20:00:00;Zone FIMU;Present;Touriste Français;Periode normale;8845
2017-06-17;Samedi;20:30:00;Zone FIMU;Present;Resident;Periode normale;9781
2017-06-17;Samedi;20:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;6083
2017-06-17;Samedi;20:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2038
2017-06-17;Samedi;21:00:00;Zone FIMU;Present;Resident;Periode normale;1183
2017-06-17;Samedi;21:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2730
2017-06-17;Samedi;21:30:00;Zone FIMU;Present;Resident;Periode normale;4709
2017-06-17;Samedi;21:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;1309
2017-06-17;Samedi;21:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3245
2017-06-17;Samedi;22:00:00;Zone FIMU;Present;Resident;Periode normale;4066
2017-06-17;Samedi;22:00:00;Zone FIMU;Present;Touriste Français;Periode normale;7133
2017-06-17;Samedi;22:30:00;Zone FIMU;Present;Resident;Periode normale;2680
2017-06-17;Samedi;22:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;7360
2017-06-17;Samedi;22:30:00;Zone FIMU;Present;Touriste Français;Periode normale;984
2017-06-17;Samedi;23:00:00;Zone FIMU;Present;Resident;Periode normale;5189
2017-06-17;Samedi;23:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;3249
2017-06-17;Samedi;23:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3467
2017-06-17;Samedi;23:30:00;Zone FIMU;Present;Resident;Periode normale;9294
2017-06-17;Samedi;23:30:00;Zone FIMU;Present;Touriste Français;Periode normale;8606
2017-06-18;Dimanche;00:00:00;Zone FIMU;Present;Resident;Periode normale;931
2017-06-18;Dimanche;00:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;3435
2017-06-18;Dimanche;00:00:00;Zone FIMU;Present;Touriste Français;Periode normale;5949
2017-06-18;Dimanche;00:30:00;Zone FIMU;Present;Resident;Periode normale;6985
2017-06-18;Dimanche;00:30:00;Zone FIMU;Present;Touriste Français;Periode normale;8681
2017-06-18;Dimanche;01:00:00;Zone FIMU;Present;Resident;Periode normale;4394
2017-06-18;Dimanche;01:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;3103
2017-06-18;Dimanche;01:00:00;Zone FIMU;Present;Touriste Français;Periode normale;5335
2017-06-18;Dimanche;01:30:00;Zone FIMU;Present;Resident;Periode normale;5063
2017-06-18;Dimanche;01:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;4183
2017-06-18;Dimanche;01:30:00;Zone FIMU;Present;Touriste Français;Periode normale;4357
2017-06-18;Dimanche;02:00:00;Zone FIMU;Present;Resident;Periode normale;9917
2017-06-18;Dimanche;02:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3401
2017-06-18;Dimanche;02:30:00;Zone FIMU;Present;Resident;Periode normale;4954
2017-06-18;Dimanche;02:30:00;Zone FIMU;Present;Touriste Français;Periode normale;9246
2017-06-18;Dimanche;03:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1044
2017-06-18;Dimanche;03:30:00;Zone FIMU;Present;Touriste Français;Periode normale;9802
2017-06-18;Dimanche;04:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2623
2017-06-18;Dimanche;04:30:00;Zone FIMU;Present;Touriste Français;Periode normale;7045
2017-06-18;Dimanche;05:00:00;Zone FIMU;Present;Touriste Français;Periode normale;5572
2017-06-18;Dimanche;06:30:00;Zone FIMU;Present;Resident;Periode normale;2415
2017-06-18;Dimanche;06:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;8506
2017-06-18;Dimanche;06:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2860
2017-06-18;Dimanche;07:00:00;Zone FIMU;Present;Resident;Periode normale;6071
2017-06-18;Dimanche;07:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;4580
2017-06-18;Dimanche;07:00:00;Zone FIMU;Present;Touriste Français;Periode normale;6309
2017-06-18;Dimanche;07:30:00;Zone FIMU;Present;Resident;Periode normale;9450
2017-06-18;Dimanche;07:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;9434
2017-06-18;Dimanche;07:30:00;Zone FIMU;Present;Touriste Français;Periode normale;9442
2017-06-18;Dimanche;08:00:00;Zone FIMU;Present;Resident;Periode normale;8779
2017-06-18;Dimanche;08:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;8519
2017-06-18;Dimanche;08:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1312
2017-06-18;Dimanche;08:30:00;Zone FIMU;Present;Resident;Periode normale;6162
2017-06-18;Dimanche;08:30:00;Zone FIMU;Present;Touriste Français;Periode normale;889
2017-06-18;Dimanche;09:00:00;Zone FIMU;Present;Resident;Periode normale;3381
2017-06-18;Dimanche;09:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;4283
2017-06-18;Dimanche;09:00:00;Zone FIMU;Present;Touriste Français;Periode normale;8451
2017-06-18;Dimanche;09:30:00;Zone FIMU;Present;Resident;Periode normale;5615
2017-06-18;Dimanche;09:30:00;Zone FIMU;Present;Touriste Français;Periode normale;188
2017-06-18;Dimanche;10:00:00;Zone FIMU;Present;Resident;Periode normale;9558
2017-06-18;Dimanche;10:00:00;Zone FIMU;Present;Touriste Français;Periode normale;4442
2017-06-18;Dimanche;10:30:00;Zone FIMU;Present;Resident;Periode normale;7100
2017-06-18;Dimanche;10:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1200
2017-06-18;Dimanche;11:00:00;Zone FIMU;Present;Resident;Periode normale;780
2017-06-18;Dimanche;11:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;7340
2017-06-18;Dimanche;11:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1633
2017-06-18;Dimanche;11:30:00;Zone FIMU;Present;Resident;Periode normale;3751
2017-06-18;Dimanche;11:30:00;Zone FIMU;Present;Touriste Français;Periode normale;817
2017-06-18;Dimanche;12:00:00;Zone FIMU;Present;Resident;Periode normale;5328
2017-06-18;Dimanche;12:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;9712
2017-06-18;Dimanche;12:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2860
2017-06-18;Dimanche;12:30:00;Zone FIMU;Present;Resident;Periode normale;3645
2017-06-18;Dimanche;12:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;6227
2017-06-18;Dimanche;12:30:00;Zone FIMU;Present;Touriste Français;Periode normale;6735
2017-06-18;Dimanche;13:00:00;Zone FIMU;Present;Resident;Periode normale;5544
2017-06-18;Dimanche;13:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;1489
2017-06-18;Dimanche;13:00:00;Zone FIMU;Present;Touriste Français;Periode normale;381
2017-06-18;Dimanche;13:30:00;Zone FIMU;Present;Resident;Periode normale;6308
2017-06-18;Dimanche;13:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3937
2017-06-18;Dimanche;14:00:00;Zone FIMU;Present;Resident;Periode normale;4712
2017-06-18;Dimanche;14:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1988
2017-06-18;Dimanche;14:30:00;Zone FIMU;Present;Resident;Periode normale;4965
2017-06-18;Dimanche;14:30:00;Zone FIMU;Present;Touriste Français;Periode normale;6608
2017-06-18;Dimanche;15:00:00;Zone FIMU;Present;Resident;Periode normale;9496
2017-06-18;Dimanche;15:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1625
2017-06-18;Dimanche;15:30:00;Zone FIMU;Present;Resident;Periode normale;2625
2017-06-18;Dimanche;15:30:00;Zone FIMU;Present;Touriste Français;Periode normale;9975
2017-06-18;Dimanche;16:00:00;Zone FIMU;Present;Resident;Periode normale;6664
2017-06-18;Dimanche;16:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;3253
2017-06-18;Dimanche;16:00:00;Zone FIMU;Present;Touriste Français;Periode normale;6381
2017-06-18;Dimanche;16:30:00;Zone FIMU;Present;Resident;Periode normale;453
2017-06-18;Dimanche;16:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;6697
2017-06-18;Dimanche;16:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1068
2017-06-18;Dimanche;17:00:00;Zone FIMU;Present;Resident;Periode normale;469
2017-06-18;Dimanche;17:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3225
2017-06-18;Dimanche;17:30:00;Zone FIMU;Present;Resident;Periode normale;4705
2017-06-18;Dimanche;17:30:00;Zone FIMU;Present;Touriste Français;Periode normale;137
2017-06-18;Dimanche;18:00:00;Zone FIMU;Present;Resident;Periode normale;2954
2017-06-18;Dimanche;18:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;1366
2017-06-18;Dimanche;18:00:00;Zone FIMU;Present;Touriste Français;Periode normale;6267
2017-06-18;Dimanche;18:30:00;Zone FIMU;Present;Resident;Periode normale;1793
2017-06-18;Dimanche;18:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;1661
2017-06-18;Dimanche;18:30:00;Zone FIMU;Present;Touriste Français;Periode normale;9272
2017-06-18;Dimanche;19:00:00;Zone FIMU;Present;Resident;Periode normale;6618
2017-06-18;Dimanche;19:00:00;Zone FIMU;Present;Touriste Français;Periode normale;4607
2017-06-18;Dimanche;19:30:00;Zone FIMU;Present;Resident;Periode normale;3250
2017-06-18;Dimanche;19:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3903
2017-06-18;Dimanche;20:00:00;Zone FIMU;Present;Resident;Periode normale;8289
2017-06-18;Dimanche;20:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;8125
2017-06-18;Dimanche;20:00:00;Zone FIMU;Present;Touriste Français;Periode normale;7903
2017-06-18;Dimanche;20:30:00;Zone FIMU;Present;Resident;Periode normale;8370
2017-06-18;Dimanche;20:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1553
2017-06-18;Dimanche;21:00:00;Zone FIMU;Present;Resident;Periode normale;7079
2017-06-18;Dimanche;21:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;5778
2017-06-18;Dimanche;21:00:00;Zone FIMU;Present;Touriste Français;Periode normale;6885
2017-06-18;Dimanche;21:30:00;Zone FIMU;Present;Resident;Periode normale;4922
2017-06-18;Dimanche;21:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;8390
2017-06-18;Dimanche;21:30:00;Zone FIMU;Present;Touriste Français;Periode normale;8092
2017-06-18;Dimanche;22:00:00;Zone FIMU;Present;Resident;Periode normale;6487
2017-06-18;Dimanche;22:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;5538
2017-06-18;Dimanche;22:00:00;Zone FIMU;Present;Touriste Français;Periode normale;7748
2017-06-18;Dimanche;22:30:00;Zone FIMU;Present;Resident;Periode normale;7525
2017-06-18;Dimanche;22:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;3186
2017-06-18;Dimanche;22:30:00;Zone FIMU;Present;Touriste Français;Periode normale;4898
2017-06-18;Dimanche;23:00:00;Zone FIMU;Present;Resident;Periode normale;4940
2017-06-18;Dimanche;23:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;431
2017-06-18;Dimanche;23:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1250
2017-06-18;Dimanche;23:30:00;Zone FIMU;Present;Resident;Periode normale;1816
2017-06-18;Dimanche;23:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2081
2017-06-19;Lundi;00:00:00;Zone FIMU;Present;Resident;Periode normale;6779
2017-06-19;Lundi;00:00:00;Zone FIMU;Present;Touriste Français;Periode normale;9672
2017-06-19;Lundi;00:30:00;Zone FIMU;Present;Resident;Periode normale;4442
2017-06-19;Lundi;00:30:00;Zone FIMU;Present;Touriste Français;Periode normale;5565
2017-06-19;Lundi;01:00:00;Zone FIMU;Present;Resident;Periode normale;6641
2017-06-19;Lundi;01:00:00;Zone FIMU;Present;Touriste Français;Periode normale;4726
2017-06-19;Lundi;01:30:00;Zone FIMU;Present;Resident;Periode normale;9943
2017-06-19;Lundi;01:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2948
2017-06-19;Lundi;02:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1690
2017-06-19;Lundi;03:30:00;Zone FIMU;Present;Touriste Français;Periode normale;6929
2017-06-19;Lundi;04:00:00;Zone FIMU;Present;Touriste Français;Periode normale;9858
2017-06-19;Lundi;05:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;9860
2017-06-19;Lundi;05:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3055
2017-06-19;Lundi;05:30:00;Zone FIMU;Present;Touriste Français;Periode normale;4790
2017-06-19;Lundi;06:00:00;Zone FIMU;Present;Resident;Periode normale;9867
2017-06-19;Lundi;06:00:00;Zone FIMU;Present;Touriste Français;Periode normale;9374
2017-06-19;Lundi;06:30:00;Zone FIMU;Present;Resident;Periode normale;273
2017-06-19;Lundi;06:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;1267
2017-06-19;Lundi;06:30:00;Zone FIMU;Present;Touriste Français;Periode normale;9869
2017-06-19;Lundi;07:00:00;Zone FIMU;Present;Resident;Periode normale;7056
2017-06-19;Lundi;07:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;1935
2017-06-19;Lundi;07:00:00;Zone FIMU;Present;Touriste Français;Periode normale;4948
2017-06-19;Lundi;07:30:00;Zone FIMU;Present;Resident;Periode normale;5287
2017-06-19;Lundi;07:30:00;Zone FIMU;Present;Touriste Français;Periode normale;8313
2017-06-19;Lundi;08:00:00;Zone FIMU;Present;Resident;Periode normale;6256
2017-06-19;Lundi;08:00:00;Zone FIMU;Present;Touriste Français;Periode normale;6177
2017-06-19;Lundi;08:30:00;Zone FIMU;Present;Resident;Periode normale;1774
2017-06-19;Lundi;08:30:00;Zone FIMU;Present;Touriste Français;Periode normale;9868
2017-06-19;Lundi;09:00:00;Zone FIMU;Present;Resident;Periode normale;7895
2017-06-19;Lundi;09:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;5596
2017-06-19;Lundi;09:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3356
2017-06-19;Lundi;09:30:00;Zone FIMU;Present;Resident;Periode normale;9553
2017-06-19;Lundi;09:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;7203
2017-06-19;Lundi;09:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1073
2017-06-19;Lundi;10:00:00;Zone FIMU;Present;Resident;Periode normale;3462
2017-06-19;Lundi;10:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1422
2017-06-19;Lundi;10:30:00;Zone FIMU;Present;Resident;Periode normale;4704
2017-06-19;Lundi;10:30:00;Zone FIMU;Present;Touriste Français;Periode normale;255
2017-06-19;Lundi;11:00:00;Zone FIMU;Present;Resident;Periode normale;3742
2017-06-19;Lundi;11:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;2028
2017-06-19;Lundi;11:00:00;Zone FIMU;Present;Touriste Français;Periode normale;9031
2017-06-19;Lundi;11:30:00;Zone FIMU;Present;Resident;Periode normale;2457
2017-06-19;Lundi;11:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;5075
2017-06-19;Lundi;11:30:00;Zone FIMU;Present;Touriste Français;Periode normale;5074
2017-06-19;Lundi;12:00:00;Zone FIMU;Present;Resident;Periode normale;7761
2017-06-19;Lundi;12:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3297
2017-06-19;Lundi;12:30:00;Zone FIMU;Present;Resident;Periode normale;6435
2017-06-19;Lundi;12:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;4636
2017-06-19;Lundi;12:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3180
2017-06-19;Lundi;13:00:00;Zone FIMU;Present;Resident;Periode normale;7677
2017-06-19;Lundi;13:00:00;Zone FIMU;Present;Touriste Français;Periode normale;7266
2017-06-19;Lundi;13:30:00;Zone FIMU;Present;Resident;Periode normale;6521
2017-06-19;Lundi;13:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;7236
2017-06-19;Lundi;13:30:00;Zone FIMU;Present;Touriste Français;Periode normale;7195
2017-06-19;Lundi;14:00:00;Zone FIMU;Present;Resident;Periode normale;3733
2017-06-19;Lundi;14:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;3296
2017-06-19;Lundi;14:00:00;Zone FIMU;Present;Touriste Français;Periode normale;4333
2017-06-19;Lundi;14:30:00;Zone FIMU;Present;Resident;Periode normale;9568
2017-06-19;Lundi;14:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;2537
2017-06-19;Lundi;14:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2788
