Date;JourDeLaSemaine;ZoneAnalyse;CSP;Geolife;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;05 jours;Periode normale;1019
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;06 jours;Periode normale;2630
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;07 jours;Periode normale;8102
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;08 jours;Periode normale;6699
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;09 jours;Periode normale;6364
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;10 jours;Periode normale;9035
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;11 jours;Periode normale;9535
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;12 jours;Periode normale;4569
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;13 jours;Periode normale;291
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;14 jours;Periode normale;1950
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;01 jours;Periode normale;9982
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;02 jours;Periode normale;9718
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;03 jours;Periode normale;1897
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;04 jours;Periode normale;3278
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;05 jours;Periode normale;7685
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;06 jours;Periode normale;7053
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;07 jours;Periode normale;2836
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;08 jours;Periode normale;8263
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;09 jours;Periode normale;9884
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;10 jours;Periode normale;8175
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;11 jours;Periode normale;3804
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;12 jours;Periode normale;5307
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;13 jours;Periode normale;7698
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;14 jours;Periode normale;9408
2017-06-19;Lundi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;01 jours;Periode normale;3614
2017-06-19;Lundi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;02 jours;Periode normale;6474
2017-06-19;Lundi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;03 jours;Periode normale;4897
2017-06-19;Lundi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;04 jours;Periode normale;8772
2017-06-19;Lundi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;05 jours;Periode normale;7822
2017-06-19;Lundi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;06 jours;Periode normale;8509
2017-06-19;Lundi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;07 jours;Periode normale;4672
2017-06-19;Lundi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;08 jours;Periode normale;5014
2017-06-19;Lundi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;09 jours;Periode normale;6212
2017-06-19;Lundi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;10 jours;Periode normale;434
2017-06-19;Lundi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;11 jours;Periode normale;8546
2017-06-19;Lundi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;12 jours;Periode normale;3981
2017-06-19;Lundi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;13 jours;Periode normale;1820
2017-06-19;Lundi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;14 jours;Periode normale;3432
2017-06-19;Lundi;Zone FIMU;NR;NR;Resident;01 jours;Periode normale;5895
2017-06-19;Lundi;Zone FIMU;NR;NR;Resident;02 jours;Periode normale;5301
2017-06-19;Lundi;Zone FIMU;NR;NR;Resident;03 jours;Periode normale;7545
2017-06-19;Lundi;Zone FIMU;NR;NR;Resident;04 jours;Periode normale;4212
2017-06-19;Lundi;Zone FIMU;NR;NR;Resident;05 jours;Periode normale;8251
2017-06-19;Lundi;Zone FIMU;NR;NR;Resident;06 jours;Periode normale;5199
2017-06-19;Lundi;Zone FIMU;NR;NR;Resident;07 jours;Periode normale;4511
2017-06-19;Lundi;Zone FIMU;NR;NR;Resident;08 jours;Periode normale;8258
2017-06-19;Lundi;Zone FIMU;NR;NR;Resident;09 jours;Periode normale;8893
2017-06-19;Lundi;Zone FIMU;NR;NR;Resident;10 jours;Periode normale;5613
2017-06-19;Lundi;Zone FIMU;NR;NR;Resident;11 jours;Periode normale;1883
2017-06-19;Lundi;Zone FIMU;NR;NR;Resident;12 jours;Periode normale;7739
2017-06-19;Lundi;Zone FIMU;NR;NR;Resident;13 jours;Periode normale;7827
2017-06-19;Lundi;Zone FIMU;NR;NR;Resident;14 jours;Periode normale;2600
2017-06-19;Lundi;Zone FIMU;NR;NR;Touriste Français;01 jours;Periode normale;5983
2017-06-19;Lundi;Zone FIMU;NR;NR;Touriste Français;02 jours;Periode normale;7220
2017-06-19;Lundi;Zone FIMU;NR;NR;Touriste Français;03 jours;Periode normale;1106
2017-06-19;Lundi;Zone FIMU;NR;NR;Touriste Français;04 jours;Periode normale;4462
2017-06-19;Lundi;Zone FIMU;NR;NR;Touriste Français;05 jours;Periode normale;2997
2017-06-19;Lundi;Zone FIMU;NR;NR;Touriste Français;06 jours;Periode normale;137
2017-06-19;Lundi;Zone FIMU;NR;NR;Touriste Français;07 jours;Periode normale;8935
2017-06-19;Lundi;Zone FIMU;NR;NR;Touriste Français;08 jours;Periode normale;1073
2017-06-19;Lundi;Zone FIMU;NR;NR;Touriste Français;09 jours;Periode normale;9110
2017-06-19;Lundi;Zone FIMU;NR;NR;Touriste Français;10 jours;Periode normale;2907
2017-06-19;Lundi;Zone FIMU;NR;NR;Touriste Français;11 jours;Periode normale;2341
2017-06-19;Lundi;Zone FIMU;NR;NR;Touriste Français;12 jours;Periode normale;3485
2017-06-19;Lundi;Zone FIMU;NR;NR;Touriste Français;13 jours;Periode normale;3948
2017-06-19;Lundi;Zone FIMU;NR;NR;Touriste Français;14 jours;Periode normale;8260
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Resident;01 jours;Periode normale;4568
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Resident;02 jours;Periode normale;5600
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Resident;03 jours;Periode normale;9469
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Resident;04 jours;Periode normale;2409
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Resident;05 jours;Periode normale;9402
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Resident;06 jours;Periode normale;3254
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Resident;07 jours;Periode normale;3986
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Resident;08 jours;Periode normale;8657
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Resident;09 jours;Periode normale;7169
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Resident;10 jours;Periode normale;8425
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Resident;11 jours;Periode normale;9142
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Resident;12 jours;Periode normale;3340
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Resident;13 jours;Periode normale;8923
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Resident;14 jours;Periode normale;6954
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Touriste Français;01 jours;Periode normale;6319
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Touriste Français;02 jours;Periode normale;4318
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Touriste Français;03 jours;Periode normale;7471
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Touriste Français;04 jours;Periode normale;591
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Touriste Français;05 jours;Periode normale;5000
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Touriste Français;06 jours;Periode normale;4062
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Touriste Français;07 jours;Periode normale;6972
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Touriste Français;08 jours;Periode normale;7744
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Touriste Français;09 jours;Periode normale;4466
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Touriste Français;10 jours;Periode normale;5826
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Touriste Français;11 jours;Periode normale;9788
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Touriste Français;12 jours;Periode normale;9275
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Touriste Français;13 jours;Periode normale;3449
2017-06-19;Lundi;Zone FIMU;Populaire;populaire;Touriste Français;14 jours;Periode normale;1980
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Resident;01 jours;Periode normale;9622
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Resident;02 jours;Periode normale;1427
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Resident;03 jours;Periode normale;559
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Resident;04 jours;Periode normale;2480
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Resident;05 jours;Periode normale;797
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Resident;06 jours;Periode normale;6782
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Resident;07 jours;Periode normale;7762
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Resident;08 jours;Periode normale;201
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Resident;09 jours;Periode normale;2035
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Resident;10 jours;Periode normale;7107
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Resident;11 jours;Periode normale;6629
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Resident;12 jours;Periode normale;559
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Resident;13 jours;Periode normale;1099
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Resident;14 jours;Periode normale;6860
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;01 jours;Periode normale;575
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;02 jours;Periode normale;7617
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;03 jours;Periode normale;2800
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;04 jours;Periode normale;6953
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;05 jours;Periode normale;8866
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;06 jours;Periode normale;7858
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;07 jours;Periode normale;1853
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;08 jours;Periode normale;6067
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;09 jours;Periode normale;4349
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;10 jours;Periode normale;315
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;11 jours;Periode normale;4265
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;12 jours;Periode normale;6139
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;13 jours;Periode normale;8108
2017-06-19;Lundi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;14 jours;Periode normale;9081
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Resident;01 jours;Periode normale;7125
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Resident;02 jours;Periode normale;76
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Resident;03 jours;Periode normale;1238
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Resident;04 jours;Periode normale;9740
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Resident;05 jours;Periode normale;2430
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Resident;06 jours;Periode normale;224
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Resident;07 jours;Periode normale;560
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Resident;08 jours;Periode normale;9403
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Resident;09 jours;Periode normale;8454
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Resident;10 jours;Periode normale;1251
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Resident;11 jours;Periode normale;1790
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Resident;12 jours;Periode normale;9258
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Resident;13 jours;Periode normale;7375
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Resident;14 jours;Periode normale;9053
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;01 jours;Periode normale;8843
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;02 jours;Periode normale;6318
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;03 jours;Periode normale;4969
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;04 jours;Periode normale;2710
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;05 jours;Periode normale;2728
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;06 jours;Periode normale;1362
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;07 jours;Periode normale;5311
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;08 jours;Periode normale;1759
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;09 jours;Periode normale;5411
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;10 jours;Periode normale;6300
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;11 jours;Periode normale;1897
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;12 jours;Periode normale;8521
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;13 jours;Periode normale;9494
2017-06-19;Lundi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;14 jours;Periode normale;7297
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Resident;01 jours;Periode normale;9806
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Resident;02 jours;Periode normale;8202
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Resident;03 jours;Periode normale;9864
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Resident;04 jours;Periode normale;7009
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Resident;05 jours;Periode normale;5473
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Resident;06 jours;Periode normale;9682
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Resident;07 jours;Periode normale;3297
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Resident;08 jours;Periode normale;4123
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Resident;09 jours;Periode normale;68
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Resident;10 jours;Periode normale;4057
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Resident;11 jours;Periode normale;2505
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Resident;12 jours;Periode normale;4257
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Resident;13 jours;Periode normale;8955
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Resident;14 jours;Periode normale;5424
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;01 jours;Periode normale;6092
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;02 jours;Periode normale;1519
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;03 jours;Periode normale;4997
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;04 jours;Periode normale;9383
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;05 jours;Periode normale;2582
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;06 jours;Periode normale;534
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;07 jours;Periode normale;3867
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;08 jours;Periode normale;5489
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;09 jours;Periode normale;5133
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;10 jours;Periode normale;5509
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;11 jours;Periode normale;8123
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;12 jours;Periode normale;7127
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;13 jours;Periode normale;9069
2017-06-19;Lundi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;14 jours;Periode normale;2780
2017-06-20;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;01 jours;Periode normale;8203
2017-06-20;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;02 jours;Periode normale;9970
2017-06-20;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;03 jours;Periode normale;2547
2017-06-20;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;04 jours;Periode normale;4985
2017-06-20;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;05 jours;Periode normale;6421
2017-06-20;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;06 jours;Periode normale;218
2017-06-20;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;07 jours;Periode normale;2509
2017-06-20;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;08 jours;Periode normale;5820
2017-06-20;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;09 jours;Periode normale;8881
2017-06-20;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;10 jours;Periode normale;6699
2017-06-20;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;11 jours;Periode normale;7969
2017-06-20;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;12 jours;Periode normale;9874
2017-06-20;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;13 jours;Periode normale;3839
2017-06-20;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;14 jours;Periode normale;555
2017-06-20;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;01 jours;Periode normale;9392
2017-06-20;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;02 jours;Periode normale;5559
2017-06-20;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;03 jours;Periode normale;2217
2017-06-20;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;04 jours;Periode normale;5725
2017-06-20;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;05 jours;Periode normale;2775
